grass_regrowth_time,sheep_gain_from_food,wolf_gain_from_food,Run,Grass Growth,Sheep,Wolves,height,width,initial_sheep,initial_wolves,sheep_reproduce,wolf_reproduce,grass
35,2,22,420,399,0,8,20,20,100,50,0.04,0.05,True
35,2,22,421,400,0,7,20,20,100,50,0.04,0.05,True
35,2,22,422,396,0,0,20,20,100,50,0.04,0.05,True
35,2,22,423,400,0,6,20,20,100,50,0.04,0.05,True
35,2,22,424,400,0,3,20,20,100,50,0.04,0.05,True
35,2,22,425,400,0,1,20,20,100,50,0.04,0.05,True
35,2,22,426,400,0,4,20,20,100,50,0.04,0.05,True
35,2,22,427,400,0,5,20,20,100,50,0.04,0.05,True
35,2,22,428,399,0,3,20,20,100,50,0.04,0.05,True
35,2,22,429,400,0,6,20,20,100,50,0.04,0.05,True
35,2,24,430,399,0,11,20,20,100,50,0.04,0.05,True
35,2,24,431,399,0,11,20,20,100,50,0.04,0.05,True
35,2,24,432,400,0,5,20,20,100,50,0.04,0.05,True
35,2,24,433,400,0,3,20,20,100,50,0.04,0.05,True
35,2,24,434,397,0,7,20,20,100,50,0.04,0.05,True
35,2,24,435,400,0,8,20,20,100,50,0.04,0.05,True
35,2,24,436,400,0,10,20,20,100,50,0.04,0.05,True
35,2,24,437,400,0,7,20,20,100,50,0.04,0.05,True
35,2,24,438,400,0,11,20,20,100,50,0.04,0.05,True
35,2,24,439,400,0,8,20,20,100,50,0.04,0.05,True
35,2,26,440,400,0,12,20,20,100,50,0.04,0.05,True
35,2,26,441,400,0,7,20,20,100,50,0.04,0.05,True
35,2,26,442,398,0,5,20,20,100,50,0.04,0.05,True
35,2,26,443,398,0,2,20,20,100,50,0.04,0.05,True
35,2,26,444,398,0,8,20,20,100,50,0.04,0.05,True
35,2,26,445,400,0,2,20,20,100,50,0.04,0.05,True
35,2,26,446,400,0,5,20,20,100,50,0.04,0.05,True
35,2,26,447,400,0,5,20,20,100,50,0.04,0.05,True
35,2,26,448,400,0,10,20,20,100,50,0.04,0.05,True
35,2,26,449,392,0,4,20,20,100,50,0.04,0.05,True
35,3,18,450,390,0,6,20,20,100,50,0.04,0.05,True
35,3,18,451,392,0,3,20,20,100,50,0.04,0.05,True
35,3,18,452,396,0,8,20,20,100,50,0.04,0.05,True
35,3,18,453,393,0,7,20,20,100,50,0.04,0.05,True
35,3,18,454,398,0,7,20,20,100,50,0.04,0.05,True
35,3,18,455,386,0,2,20,20,100,50,0.04,0.05,True
35,3,18,456,396,0,7,20,20,100,50,0.04,0.05,True
35,3,18,457,391,0,3,20,20,100,50,0.04,0.05,True
35,3,18,458,394,0,9,20,20,100,50,0.04,0.05,True
35,3,18,459,390,0,5,20,20,100,50,0.04,0.05,True
35,3,20,460,384,0,8,20,20,100,50,0.04,0.05,True
35,3,20,461,395,0,2,20,20,100,50,0.04,0.05,True
35,3,20,462,399,0,6,20,20,100,50,0.04,0.05,True
35,3,20,463,398,0,4,20,20,100,50,0.04,0.05,True
35,3,20,464,399,0,6,20,20,100,50,0.04,0.05,True
35,3,20,465,389,0,2,20,20,100,50,0.04,0.05,True
35,3,20,466,400,0,4,20,20,100,50,0.04,0.05,True
35,3,20,467,383,0,7,20,20,100,50,0.04,0.05,True
35,3,20,468,399,0,3,20,20,100,50,0.04,0.05,True
35,3,20,469,398,0,1,20,20,100,50,0.04,0.05,True
35,3,22,470,394,0,11,20,20,100,50,0.04,0.05,True
35,3,22,471,388,0,13,20,20,100,50,0.04,0.05,True
35,3,22,472,395,0,8,20,20,100,50,0.04,0.05,True
35,3,22,473,395,0,10,20,20,100,50,0.04,0.05,True
35,3,22,474,389,0,9,20,20,100,50,0.04,0.05,True
35,3,22,475,370,2,11,20,20,100,50,0.04,0.05,True
35,3,22,476,393,0,4,20,20,100,50,0.04,0.05,True
35,3,22,477,398,0,5,20,20,100,50,0.04,0.05,True
35,3,22,478,399,0,6,20,20,100,50,0.04,0.05,True
35,3,22,479,399,0,14,20,20,100,50,0.04,0.05,True
35,3,24,480,388,0,18,20,20,100,50,0.04,0.05,True
35,3,24,481,361,4,15,20,20,100,50,0.04,0.05,True
35,3,24,482,386,0,13,20,20,100,50,0.04,0.05,True
35,3,24,483,398,0,15,20,20,100,50,0.04,0.05,True
35,3,24,484,394,0,4,20,20,100,50,0.04,0.05,True
35,3,24,485,398,0,9,20,20,100,50,0.04,0.05,True
35,3,24,486,397,0,4,20,20,100,50,0.04,0.05,True
35,3,24,487,391,0,15,20,20,100,50,0.04,0.05,True
35,3,24,488,400,0,15,20,20,100,50,0.04,0.05,True
35,3,24,489,394,0,11,20,20,100,50,0.04,0.05,True
35,3,26,490,379,1,23,20,20,100,50,0.04,0.05,True
35,3,26,491,392,0,25,20,20,100,50,0.04,0.05,True
35,3,26,492,388,0,18,20,20,100,50,0.04,0.05,True
35,3,26,493,400,0,5,20,20,100,50,0.04,0.05,True
35,3,26,494,395,0,18,20,20,100,50,0.04,0.05,True
35,3,26,495,391,0,18,20,20,100,50,0.04,0.05,True
35,3,26,496,394,0,19,20,20,100,50,0.04,0.05,True
35,3,26,497,397,0,19,20,20,100,50,0.04,0.05,True
35,3,26,498,399,0,10,20,20,100,50,0.04,0.05,True
35,3,26,499,395,0,10,20,20,100,50,0.04,0.05,True
35,4,18,500,365,1,9,20,20,100,50,0.04,0.05,True
35,4,18,501,337,4,6,20,20,100,50,0.04,0.05,True
35,4,18,502,392,0,7,20,20,100,50,0.04,0.05,True
35,4,18,503,373,3,11,20,20,100,50,0.04,0.05,True
35,4,18,504,391,0,10,20,20,100,50,0.04,0.05,True
35,4,18,505,398,0,6,20,20,100,50,0.04,0.05,True
35,4,18,506,366,1,10,20,20,100,50,0.04,0.05,True
35,4,18,507,328,7,7,20,20,100,50,0.04,0.05,True
35,4,18,508,375,0,10,20,20,100,50,0.04,0.05,True
35,4,18,509,351,1,14,20,20,100,50,0.04,0.05,True
35,4,20,510,383,0,11,20,20,100,50,0.04,0.05,True
35,4,20,511,395,0,6,20,20,100,50,0.04,0.05,True
35,4,20,512,382,0,10,20,20,100,50,0.04,0.05,True
35,4,20,513,391,0,8,20,20,100,50,0.04,0.05,True
35,4,20,514,380,0,5,20,20,100,50,0.04,0.05,True
35,4,20,515,376,1,8,20,20,100,50,0.04,0.05,True
35,4,20,516,358,2,15,20,20,100,50,0.04,0.05,True
35,4,20,517,384,1,9,20,20,100,50,0.04,0.05,True
35,4,20,518,392,0,6,20,20,100,50,0.04,0.05,True
35,4,20,519,393,0,5,20,20,100,50,0.04,0.05,True
35,4,22,520,373,2,25,20,20,100,50,0.04,0.05,True
35,4,22,521,397,0,12,20,20,100,50,0.04,0.05,True
35,4,22,522,393,0,9,20,20,100,50,0.04,0.05,True
35,4,22,523,393,0,12,20,20,100,50,0.04,0.05,True
35,4,22,524,367,3,13,20,20,100,50,0.04,0.05,True
35,4,22,525,364,2,7,20,20,100,50,0.04,0.05,True
35,4,22,526,392,0,15,20,20,100,50,0.04,0.05,True
35,4,22,527,365,1,10,20,20,100,50,0.04,0.05,True
35,4,22,528,381,0,7,20,20,100,50,0.04,0.05,True
35,4,22,529,377,0,13,20,20,100,50,0.04,0.05,True
35,4,24,530,384,0,14,20,20,100,50,0.04,0.05,True
35,4,24,531,387,0,15,20,20,100,50,0.04,0.05,True
35,4,24,532,389,0,21,20,20,100,50,0.04,0.05,True
35,4,24,533,364,1,24,20,20,100,50,0.04,0.05,True
35,4,24,534,375,1,14,20,20,100,50,0.04,0.05,True
35,4,24,535,387,0,19,20,20,100,50,0.04,0.05,True
35,4,24,536,385,0,25,20,20,100,50,0.04,0.05,True
35,4,24,537,380,0,20,20,20,100,50,0.04,0.05,True
35,4,24,538,380,0,22,20,20,100,50,0.04,0.05,True
35,4,24,539,389,0,25,20,20,100,50,0.04,0.05,True
35,4,26,540,387,0,27,20,20,100,50,0.04,0.05,True
35,4,26,541,396,0,18,20,20,100,50,0.04,0.05,True
35,4,26,542,393,0,11,20,20,100,50,0.04,0.05,True
35,4,26,543,400,0,13,20,20,100,50,0.04,0.05,True
35,4,26,544,395,0,21,20,20,100,50,0.04,0.05,True
35,4,26,545,393,0,23,20,20,100,50,0.04,0.05,True
35,4,26,546,390,0,27,20,20,100,50,0.04,0.05,True
35,4,26,547,373,3,20,20,20,100,50,0.04,0.05,True
35,4,26,548,382,0,28,20,20,100,50,0.04,0.05,True
35,4,26,549,376,0,23,20,20,100,50,0.04,0.05,True
35,5,18,550,335,4,14,20,20,100,50,0.04,0.05,True
35,5,18,551,363,1,11,20,20,100,50,0.04,0.05,True
35,5,18,552,337,3,18,20,20,100,50,0.04,0.05,True
35,5,18,553,383,1,4,20,20,100,50,0.04,0.05,True
35,5,18,554,347,3,10,20,20,100,50,0.04,0.05,True
35,5,18,555,338,1,10,20,20,100,50,0.04,0.05,True
35,5,18,556,363,0,11,20,20,100,50,0.04,0.05,True
35,5,18,557,357,3,14,20,20,100,50,0.04,0.05,True
35,5,18,558,372,1,4,20,20,100,50,0.04,0.05,True
35,5,18,559,395,0,10,20,20,100,50,0.04,0.05,True
35,5,20,560,377,0,19,20,20,100,50,0.04,0.05,True
35,5,20,561,390,0,14,20,20,100,50,0.04,0.05,True
35,5,20,562,384,0,13,20,20,100,50,0.04,0.05,True
35,5,20,563,373,1,5,20,20,100,50,0.04,0.05,True
35,5,20,564,363,2,12,20,20,100,50,0.04,0.05,True
35,5,20,565,375,2,11,20,20,100,50,0.04,0.05,True
35,5,20,566,393,0,23,20,20,100,50,0.04,0.05,True
35,5,20,567,367,1,13,20,20,100,50,0.04,0.05,True
35,5,20,568,368,0,15,20,20,100,50,0.04,0.05,True
35,5,20,569,377,0,19,20,20,100,50,0.04,0.05,True
35,5,22,570,387,0,11,20,20,100,50,0.04,0.05,True
35,5,22,571,359,2,19,20,20,100,50,0.04,0.05,True
35,5,22,572,372,0,16,20,20,100,50,0.04,0.05,True
35,5,22,573,383,0,9,20,20,100,50,0.04,0.05,True
35,5,22,574,389,0,20,20,20,100,50,0.04,0.05,True
35,5,22,575,397,0,14,20,20,100,50,0.04,0.05,True
35,5,22,576,371,2,16,20,20,100,50,0.04,0.05,True
35,5,22,577,380,0,23,20,20,100,50,0.04,0.05,True
35,5,22,578,378,0,12,20,20,100,50,0.04,0.05,True
35,5,22,579,393,0,28,20,20,100,50,0.04,0.05,True
35,5,24,580,383,0,24,20,20,100,50,0.04,0.05,True
35,5,24,581,393,0,17,20,20,100,50,0.04,0.05,True
35,5,24,582,381,0,31,20,20,100,50,0.04,0.05,True
35,5,24,583,361,0,16,20,20,100,50,0.04,0.05,True
35,5,24,584,370,2,24,20,20,100,50,0.04,0.05,True
35,5,24,585,352,4,21,20,20,100,50,0.04,0.05,True
35,5,24,586,379,0,29,20,20,100,50,0.04,0.05,True
35,5,24,587,379,0,25,20,20,100,50,0.04,0.05,True
35,5,24,588,392,0,24,20,20,100,50,0.04,0.05,True
35,5,24,589,394,0,23,20,20,100,50,0.04,0.05,True
35,5,26,590,382,0,31,20,20,100,50,0.04,0.05,True
35,5,26,591,362,0,35,20,20,100,50,0.04,0.05,True
35,5,26,592,381,1,30,20,20,100,50,0.04,0.05,True
35,5,26,593,397,0,22,20,20,100,50,0.04,0.05,True
35,5,26,594,382,0,25,20,20,100,50,0.04,0.05,True
35,5,26,595,373,0,49,20,20,100,50,0.04,0.05,True
35,5,26,596,358,0,26,20,20,100,50,0.04,0.05,True
35,5,26,597,387,0,39,20,20,100,50,0.04,0.05,True
35,5,26,598,350,2,47,20,20,100,50,0.04,0.05,True
35,5,26,599,359,6,34,20,20,100,50,0.04,0.05,True
