Run Num,Grass Regrowth,Sheep Gain,Wolf Gain,Animal,Step Num,Count
96,25,3,26,Wolves,47,25
96,25,3,26,Sheep,47,0
96,25,3,26,Grass,47,400
97,25,3,26,Wolves,47,24
97,25,3,26,Sheep,47,0
97,25,3,26,Grass,47,400
98,25,3,26,Wolves,47,24
98,25,3,26,Sheep,47,0
98,25,3,26,Grass,47,396
99,25,3,26,Wolves,47,20
99,25,3,26,Sheep,47,2
99,25,3,26,Grass,47,383
100,25,4,18,Wolves,47,7
100,25,4,18,Sheep,47,2
100,25,4,18,Grass,47,383
101,25,4,18,Wolves,47,11
101,25,4,18,Sheep,47,0
101,25,4,18,Grass,47,400
102,25,4,18,Wolves,47,8
102,25,4,18,Sheep,47,1
102,25,4,18,Grass,47,380
103,25,4,18,Wolves,47,10
103,25,4,18,Sheep,47,11
103,25,4,18,Grass,47,331
104,25,4,18,Wolves,47,13
104,25,4,18,Sheep,47,4
104,25,4,18,Grass,47,371
105,25,4,18,Wolves,47,13
105,25,4,18,Sheep,47,4
105,25,4,18,Grass,47,350
106,25,4,18,Wolves,47,12
106,25,4,18,Sheep,47,2
106,25,4,18,Grass,47,380
107,25,4,18,Wolves,47,9
107,25,4,18,Sheep,47,0
107,25,4,18,Grass,47,389
108,25,4,18,Wolves,47,8
108,25,4,18,Sheep,47,0
108,25,4,18,Grass,47,384
109,25,4,18,Wolves,47,18
109,25,4,18,Sheep,47,1
109,25,4,18,Grass,47,378
110,25,4,20,Wolves,47,12
110,25,4,20,Sheep,47,0
110,25,4,20,Grass,47,400
111,25,4,20,Wolves,47,15
111,25,4,20,Sheep,47,0
111,25,4,20,Grass,47,397
112,25,4,20,Wolves,47,17
112,25,4,20,Sheep,47,0
112,25,4,20,Grass,47,398
113,25,4,20,Wolves,47,9
113,25,4,20,Sheep,47,1
113,25,4,20,Grass,47,388
114,25,4,20,Wolves,47,10
114,25,4,20,Sheep,47,5
114,25,4,20,Grass,47,348
115,25,4,20,Wolves,47,20
115,25,4,20,Sheep,47,4
115,25,4,20,Grass,47,342
116,25,4,20,Wolves,47,12
116,25,4,20,Sheep,47,2
116,25,4,20,Grass,47,371
117,25,4,20,Wolves,47,24
117,25,4,20,Sheep,47,0
117,25,4,20,Grass,47,380
118,25,4,20,Wolves,47,27
118,25,4,20,Sheep,47,0
118,25,4,20,Grass,47,392
119,25,4,20,Wolves,47,26
119,25,4,20,Sheep,47,0
119,25,4,20,Grass,47,394
120,25,4,22,Wolves,47,19
120,25,4,22,Sheep,47,0
120,25,4,22,Grass,47,393
121,25,4,22,Wolves,47,22
121,25,4,22,Sheep,47,0
121,25,4,22,Grass,47,398
122,25,4,22,Wolves,47,8
122,25,4,22,Sheep,47,2
122,25,4,22,Grass,47,370
123,25,4,22,Wolves,47,20
123,25,4,22,Sheep,47,0
123,25,4,22,Grass,47,387
124,25,4,22,Wolves,47,28
124,25,4,22,Sheep,47,0
124,25,4,22,Grass,47,382
125,25,4,22,Wolves,47,27
125,25,4,22,Sheep,47,0
125,25,4,22,Grass,47,388
126,25,4,22,Wolves,47,30
126,25,4,22,Sheep,47,1
126,25,4,22,Grass,47,372
127,25,4,22,Wolves,47,16
127,25,4,22,Sheep,47,0
127,25,4,22,Grass,47,393
128,25,4,22,Wolves,47,21
128,25,4,22,Sheep,47,0
128,25,4,22,Grass,47,395
129,25,4,22,Wolves,47,16
129,25,4,22,Sheep,47,1
129,25,4,22,Grass,47,388
130,25,4,24,Wolves,47,26
130,25,4,24,Sheep,47,0
130,25,4,24,Grass,47,400
131,25,4,24,Wolves,47,26
131,25,4,24,Sheep,47,0
131,25,4,24,Grass,47,395
132,25,4,24,Wolves,47,39
132,25,4,24,Sheep,47,0
132,25,4,24,Grass,47,394
133,25,4,24,Wolves,47,29
133,25,4,24,Sheep,47,3
133,25,4,24,Grass,47,346
134,25,4,24,Wolves,47,46
134,25,4,24,Sheep,47,0
134,25,4,24,Grass,47,386
135,25,4,24,Wolves,47,36
135,25,4,24,Sheep,47,1
135,25,4,24,Grass,47,364
136,25,4,24,Wolves,47,28
136,25,4,24,Sheep,47,1
136,25,4,24,Grass,47,377
137,25,4,24,Wolves,47,23
137,25,4,24,Sheep,47,0
137,25,4,24,Grass,47,391
138,25,4,24,Wolves,47,28
138,25,4,24,Sheep,47,0
138,25,4,24,Grass,47,396
139,25,4,24,Wolves,47,31
139,25,4,24,Sheep,47,0
139,25,4,24,Grass,47,387
140,25,4,26,Wolves,47,37
140,25,4,26,Sheep,47,0
140,25,4,26,Grass,47,390
141,25,4,26,Wolves,47,41
141,25,4,26,Sheep,47,1
141,25,4,26,Grass,47,367
142,25,4,26,Wolves,47,38
142,25,4,26,Sheep,47,2
142,25,4,26,Grass,47,374
143,25,4,26,Wolves,47,37
143,25,4,26,Sheep,47,0
143,25,4,26,Grass,47,397
144,25,4,26,Wolves,47,23
144,25,4,26,Sheep,47,0
144,25,4,26,Grass,47,395
145,25,4,26,Wolves,47,27
145,25,4,26,Sheep,47,2
145,25,4,26,Grass,47,371
146,25,4,26,Wolves,47,23
146,25,4,26,Sheep,47,0
146,25,4,26,Grass,47,392
147,25,4,26,Wolves,47,30
147,25,4,26,Sheep,47,2
147,25,4,26,Grass,47,390
148,25,4,26,Wolves,47,32
148,25,4,26,Sheep,47,1
148,25,4,26,Grass,47,384
149,25,4,26,Wolves,47,31
149,25,4,26,Sheep,47,0
149,25,4,26,Grass,47,398
150,25,5,18,Wolves,47,8
150,25,5,18,Sheep,47,1
150,25,5,18,Grass,47,382
151,25,5,18,Wolves,47,13
151,25,5,18,Sheep,47,3
151,25,5,18,Grass,47,347
152,25,5,18,Wolves,47,10
152,25,5,18,Sheep,47,0
152,25,5,18,Grass,47,391
153,25,5,18,Wolves,47,15
153,25,5,18,Sheep,47,2
153,25,5,18,Grass,47,374
154,25,5,18,Wolves,47,8
154,25,5,18,Sheep,47,4
154,25,5,18,Grass,47,369
155,25,5,18,Wolves,47,18
155,25,5,18,Sheep,47,3
155,25,5,18,Grass,47,345
156,25,5,18,Wolves,47,16
156,25,5,18,Sheep,47,2
156,25,5,18,Grass,47,371
157,25,5,18,Wolves,47,6
157,25,5,18,Sheep,47,4
157,25,5,18,Grass,47,367
158,25,5,18,Wolves,47,17
158,25,5,18,Sheep,47,2
158,25,5,18,Grass,47,343
159,25,5,18,Wolves,47,30
159,25,5,18,Sheep,47,2
159,25,5,18,Grass,47,366
160,25,5,20,Wolves,47,40
160,25,5,20,Sheep,47,1
160,25,5,20,Grass,47,330
161,25,5,20,Wolves,47,20
161,25,5,20,Sheep,47,0
161,25,5,20,Grass,47,392
162,25,5,20,Wolves,47,20
162,25,5,20,Sheep,47,0
162,25,5,20,Grass,47,385
163,25,5,20,Wolves,47,25
163,25,5,20,Sheep,47,1
163,25,5,20,Grass,47,380
164,25,5,20,Wolves,47,25
164,25,5,20,Sheep,47,0
164,25,5,20,Grass,47,384
165,25,5,20,Wolves,47,21
165,25,5,20,Sheep,47,2
165,25,5,20,Grass,47,358
166,25,5,20,Wolves,47,29
166,25,5,20,Sheep,47,1
166,25,5,20,Grass,47,380
167,25,5,20,Wolves,47,40
167,25,5,20,Sheep,47,0
167,25,5,20,Grass,47,380
168,25,5,20,Wolves,47,27
168,25,5,20,Sheep,47,0
168,25,5,20,Grass,47,400
169,25,5,20,Wolves,47,24
169,25,5,20,Sheep,47,3
169,25,5,20,Grass,47,347
170,25,5,22,Wolves,47,33
170,25,5,22,Sheep,47,1
170,25,5,22,Grass,47,372
171,25,5,22,Wolves,47,13
171,25,5,22,Sheep,47,2
171,25,5,22,Grass,47,376
172,25,5,22,Wolves,47,28
172,25,5,22,Sheep,47,0
172,25,5,22,Grass,47,397
173,25,5,22,Wolves,47,30
173,25,5,22,Sheep,47,1
173,25,5,22,Grass,47,356
174,25,5,22,Wolves,47,14
174,25,5,22,Sheep,47,1
174,25,5,22,Grass,47,376
175,25,5,22,Wolves,47,31
175,25,5,22,Sheep,47,3
175,25,5,22,Grass,47,339
176,25,5,22,Wolves,47,25
176,25,5,22,Sheep,47,0
176,25,5,22,Grass,47,384
177,25,5,22,Wolves,47,26
177,25,5,22,Sheep,47,3
177,25,5,22,Grass,47,372
178,25,5,22,Wolves,47,33
178,25,5,22,Sheep,47,0
178,25,5,22,Grass,47,384
179,25,5,22,Wolves,47,37
179,25,5,22,Sheep,47,1
179,25,5,22,Grass,47,366
180,25,5,24,Wolves,47,37
180,25,5,24,Sheep,47,0
180,25,5,24,Grass,47,389
181,25,5,24,Wolves,47,32
181,25,5,24,Sheep,47,0
181,25,5,24,Grass,47,386
182,25,5,24,Wolves,47,36
182,25,5,24,Sheep,47,0
182,25,5,24,Grass,47,377
183,25,5,24,Wolves,47,29
183,25,5,24,Sheep,47,0
183,25,5,24,Grass,47,383
184,25,5,24,Wolves,47,33
184,25,5,24,Sheep,47,0
184,25,5,24,Grass,47,389
185,25,5,24,Wolves,47,29
185,25,5,24,Sheep,47,7
185,25,5,24,Grass,47,359
186,25,5,24,Wolves,47,40
186,25,5,24,Sheep,47,0
186,25,5,24,Grass,47,400
187,25,5,24,Wolves,47,29
187,25,5,24,Sheep,47,0
187,25,5,24,Grass,47,387
188,25,5,24,Wolves,47,28
188,25,5,24,Sheep,47,0
188,25,5,24,Grass,47,386
189,25,5,24,Wolves,47,42
189,25,5,24,Sheep,47,1
189,25,5,24,Grass,47,365
190,25,5,26,Wolves,47,33
190,25,5,26,Sheep,47,0
190,25,5,26,Grass,47,400
191,25,5,26,Wolves,47,32
191,25,5,26,Sheep,47,0
191,25,5,26,Grass,47,395
192,25,5,26,Wolves,47,37
192,25,5,26,Sheep,47,0
192,25,5,26,Grass,47,391
193,25,5,26,Wolves,47,33
193,25,5,26,Sheep,47,0
193,25,5,26,Grass,47,398
194,25,5,26,Wolves,47,43
194,25,5,26,Sheep,47,0
194,25,5,26,Grass,47,400
195,25,5,26,Wolves,47,41
195,25,5,26,Sheep,47,0
195,25,5,26,Grass,47,387
196,25,5,26,Wolves,47,27
196,25,5,26,Sheep,47,0
196,25,5,26,Grass,47,396
197,25,5,26,Wolves,47,28
197,25,5,26,Sheep,47,1
197,25,5,26,Grass,47,376
198,25,5,26,Wolves,47,42
198,25,5,26,Sheep,47,3
198,25,5,26,Grass,47,375
199,25,5,26,Wolves,47,46
199,25,5,26,Sheep,47,0
199,25,5,26,Grass,47,397
200,30,2,18,Wolves,47,2
200,30,2,18,Sheep,47,0
200,30,2,18,Grass,47,396
201,30,2,18,Wolves,47,2
201,30,2,18,Sheep,47,0
201,30,2,18,Grass,47,398
202,30,2,18,Wolves,47,3
202,30,2,18,Sheep,47,0
202,30,2,18,Grass,47,400
203,30,2,18,Wolves,47,3
203,30,2,18,Sheep,47,0
203,30,2,18,Grass,47,400
204,30,2,18,Wolves,47,1
204,30,2,18,Sheep,47,0
204,30,2,18,Grass,47,400
205,30,2,18,Wolves,47,2
205,30,2,18,Sheep,47,0
205,30,2,18,Grass,47,400
206,30,2,18,Wolves,47,3
206,30,2,18,Sheep,47,0
206,30,2,18,Grass,47,389
207,30,2,18,Wolves,47,2
207,30,2,18,Sheep,47,0
207,30,2,18,Grass,47,399
208,30,2,18,Wolves,47,5
208,30,2,18,Sheep,47,0
208,30,2,18,Grass,47,400
209,30,2,18,Wolves,47,3
209,30,2,18,Sheep,47,0
209,30,2,18,Grass,47,400
210,30,2,20,Wolves,47,4
210,30,2,20,Sheep,47,0
210,30,2,20,Grass,47,398
211,30,2,20,Wolves,47,1
211,30,2,20,Sheep,47,0
211,30,2,20,Grass,47,400
212,30,2,20,Wolves,47,9
212,30,2,20,Sheep,47,0
212,30,2,20,Grass,47,400
213,30,2,20,Wolves,47,6
213,30,2,20,Sheep,47,0
213,30,2,20,Grass,47,400
214,30,2,20,Wolves,47,3
214,30,2,20,Sheep,47,0
214,30,2,20,Grass,47,400
215,30,2,20,Wolves,47,7
215,30,2,20,Sheep,47,0
215,30,2,20,Grass,47,400
216,30,2,20,Wolves,47,7
216,30,2,20,Sheep,47,0
216,30,2,20,Grass,47,400
217,30,2,20,Wolves,47,9
217,30,2,20,Sheep,47,0
217,30,2,20,Grass,47,398
218,30,2,20,Wolves,47,3
218,30,2,20,Sheep,47,0
218,30,2,20,Grass,47,396
219,30,2,20,Wolves,47,10
219,30,2,20,Sheep,47,0
219,30,2,20,Grass,47,398
220,30,2,22,Wolves,47,9
220,30,2,22,Sheep,47,0
220,30,2,22,Grass,47,391
221,30,2,22,Wolves,47,12
221,30,2,22,Sheep,47,0
221,30,2,22,Grass,47,400
222,30,2,22,Wolves,47,6
222,30,2,22,Sheep,47,0
222,30,2,22,Grass,47,400
223,30,2,22,Wolves,47,1
223,30,2,22,Sheep,47,0
223,30,2,22,Grass,47,400
224,30,2,22,Wolves,47,3
224,30,2,22,Sheep,47,0
224,30,2,22,Grass,47,398
225,30,2,22,Wolves,47,3
225,30,2,22,Sheep,47,0
225,30,2,22,Grass,47,400
226,30,2,22,Wolves,47,9
226,30,2,22,Sheep,47,0
226,30,2,22,Grass,47,400
227,30,2,22,Wolves,47,5
227,30,2,22,Sheep,47,0
227,30,2,22,Grass,47,400
228,30,2,22,Wolves,47,6
228,30,2,22,Sheep,47,0
228,30,2,22,Grass,47,400
229,30,2,22,Wolves,47,11
229,30,2,22,Sheep,47,0
229,30,2,22,Grass,47,400
230,30,2,24,Wolves,47,1
230,30,2,24,Sheep,47,0
230,30,2,24,Grass,47,400
231,30,2,24,Wolves,47,3
231,30,2,24,Sheep,47,0
231,30,2,24,Grass,47,400
232,30,2,24,Wolves,47,10
232,30,2,24,Sheep,47,1
232,30,2,24,Grass,47,379
233,30,2,24,Wolves,47,2
233,30,2,24,Sheep,47,0
233,30,2,24,Grass,47,400
234,30,2,24,Wolves,47,5
234,30,2,24,Sheep,47,0
234,30,2,24,Grass,47,400
235,30,2,24,Wolves,47,5
235,30,2,24,Sheep,47,0
235,30,2,24,Grass,47,400
236,30,2,24,Wolves,47,7
236,30,2,24,Sheep,47,0
236,30,2,24,Grass,47,400
237,30,2,24,Wolves,47,9
237,30,2,24,Sheep,47,0
237,30,2,24,Grass,47,400
238,30,2,24,Wolves,47,8
238,30,2,24,Sheep,47,0
238,30,2,24,Grass,47,400
239,30,2,24,Wolves,47,5
239,30,2,24,Sheep,47,0
239,30,2,24,Grass,47,400
240,30,2,26,Wolves,47,19
240,30,2,26,Sheep,47,0
240,30,2,26,Grass,47,400
241,30,2,26,Wolves,47,13
241,30,2,26,Sheep,47,0
241,30,2,26,Grass,47,398
242,30,2,26,Wolves,47,6
242,30,2,26,Sheep,47,0
242,30,2,26,Grass,47,400
243,30,2,26,Wolves,47,2
243,30,2,26,Sheep,47,0
243,30,2,26,Grass,47,400
244,30,2,26,Wolves,47,7
244,30,2,26,Sheep,47,0
244,30,2,26,Grass,47,400
245,30,2,26,Wolves,47,17
245,30,2,26,Sheep,47,0
245,30,2,26,Grass,47,400
246,30,2,26,Wolves,47,13
246,30,2,26,Sheep,47,0
246,30,2,26,Grass,47,400
247,30,2,26,Wolves,47,12
247,30,2,26,Sheep,47,0
247,30,2,26,Grass,47,400
248,30,2,26,Wolves,47,15
248,30,2,26,Sheep,47,0
248,30,2,26,Grass,47,393
249,30,2,26,Wolves,47,10
249,30,2,26,Sheep,47,0
249,30,2,26,Grass,47,400
250,30,3,18,Wolves,47,4
250,30,3,18,Sheep,47,0
250,30,3,18,Grass,47,395
251,30,3,18,Wolves,47,3
251,30,3,18,Sheep,47,0
251,30,3,18,Grass,47,395
252,30,3,18,Wolves,47,6
252,30,3,18,Sheep,47,0
252,30,3,18,Grass,47,400
253,30,3,18,Wolves,47,9
253,30,3,18,Sheep,47,4
253,30,3,18,Grass,47,369
254,30,3,18,Wolves,47,4
254,30,3,18,Sheep,47,0
254,30,3,18,Grass,47,397
255,30,3,18,Wolves,47,6
255,30,3,18,Sheep,47,0
255,30,3,18,Grass,47,400
256,30,3,18,Wolves,47,6
256,30,3,18,Sheep,47,0
256,30,3,18,Grass,47,398
257,30,3,18,Wolves,47,5
257,30,3,18,Sheep,47,0
257,30,3,18,Grass,47,399
258,30,3,18,Wolves,47,4
258,30,3,18,Sheep,47,1
258,30,3,18,Grass,47,377
259,30,3,18,Wolves,47,4
259,30,3,18,Sheep,47,0
259,30,3,18,Grass,47,397
260,30,3,20,Wolves,47,15
260,30,3,20,Sheep,47,0
260,30,3,20,Grass,47,393
261,30,3,20,Wolves,47,7
261,30,3,20,Sheep,47,0
261,30,3,20,Grass,47,398
262,30,3,20,Wolves,47,8
262,30,3,20,Sheep,47,0
262,30,3,20,Grass,47,388
263,30,3,20,Wolves,47,6
263,30,3,20,Sheep,47,0
263,30,3,20,Grass,47,395
264,30,3,20,Wolves,47,6
264,30,3,20,Sheep,47,0
264,30,3,20,Grass,47,395
265,30,3,20,Wolves,47,15
265,30,3,20,Sheep,47,0
265,30,3,20,Grass,47,386
266,30,3,20,Wolves,47,20
266,30,3,20,Sheep,47,0
266,30,3,20,Grass,47,393
267,30,3,20,Wolves,47,15
267,30,3,20,Sheep,47,0
267,30,3,20,Grass,47,399
268,30,3,20,Wolves,47,7
268,30,3,20,Sheep,47,0
268,30,3,20,Grass,47,398
269,30,3,20,Wolves,47,10
269,30,3,20,Sheep,47,0
269,30,3,20,Grass,47,399
270,30,3,22,Wolves,47,23
270,30,3,22,Sheep,47,0
270,30,3,22,Grass,47,387
271,30,3,22,Wolves,47,17
271,30,3,22,Sheep,47,0
271,30,3,22,Grass,47,394
272,30,3,22,Wolves,47,21
272,30,3,22,Sheep,47,0
272,30,3,22,Grass,47,391
273,30,3,22,Wolves,47,11
273,30,3,22,Sheep,47,0
273,30,3,22,Grass,47,397
274,30,3,22,Wolves,47,21
274,30,3,22,Sheep,47,0
274,30,3,22,Grass,47,384
275,30,3,22,Wolves,47,10
275,30,3,22,Sheep,47,0
275,30,3,22,Grass,47,399
276,30,3,22,Wolves,47,6
276,30,3,22,Sheep,47,0
276,30,3,22,Grass,47,400
277,30,3,22,Wolves,47,17
277,30,3,22,Sheep,47,0
277,30,3,22,Grass,47,400
278,30,3,22,Wolves,47,12
278,30,3,22,Sheep,47,0
278,30,3,22,Grass,47,387
279,30,3,22,Wolves,47,11
279,30,3,22,Sheep,47,4
279,30,3,22,Grass,47,346
280,30,3,24,Wolves,47,24
280,30,3,24,Sheep,47,1
280,30,3,24,Grass,47,384
281,30,3,24,Wolves,47,24
281,30,3,24,Sheep,47,0
281,30,3,24,Grass,47,388
282,30,3,24,Wolves,47,13
282,30,3,24,Sheep,47,0
282,30,3,24,Grass,47,394
283,30,3,24,Wolves,47,17
283,30,3,24,Sheep,47,0
283,30,3,24,Grass,47,395
284,30,3,24,Wolves,47,10
284,30,3,24,Sheep,47,0
284,30,3,24,Grass,47,399
285,30,3,24,Wolves,47,12
285,30,3,24,Sheep,47,0
285,30,3,24,Grass,47,396
286,30,3,24,Wolves,47,16
286,30,3,24,Sheep,47,0
286,30,3,24,Grass,47,398
287,30,3,24,Wolves,47,6
287,30,3,24,Sheep,47,0
287,30,3,24,Grass,47,399
288,30,3,24,Wolves,47,16
288,30,3,24,Sheep,47,1
288,30,3,24,Grass,47,380
289,30,3,24,Wolves,47,23
289,30,3,24,Sheep,47,1
289,30,3,24,Grass,47,385
290,30,3,26,Wolves,47,19
290,30,3,26,Sheep,47,0
290,30,3,26,Grass,47,396
291,30,3,26,Wolves,47,14
291,30,3,26,Sheep,47,0
291,30,3,26,Grass,47,398
292,30,3,26,Wolves,47,26
292,30,3,26,Sheep,47,0
292,30,3,26,Grass,47,396
293,30,3,26,Wolves,47,17
293,30,3,26,Sheep,47,0
293,30,3,26,Grass,47,398
294,30,3,26,Wolves,47,21
294,30,3,26,Sheep,47,2
294,30,3,26,Grass,47,378
295,30,3,26,Wolves,47,24
295,30,3,26,Sheep,47,0
295,30,3,26,Grass,47,390
296,30,3,26,Wolves,47,19
296,30,3,26,Sheep,47,0
296,30,3,26,Grass,47,400
297,30,3,26,Wolves,47,16
297,30,3,26,Sheep,47,0
297,30,3,26,Grass,47,391
298,30,3,26,Wolves,47,15
298,30,3,26,Sheep,47,0
298,30,3,26,Grass,47,398
299,30,3,26,Wolves,47,19
299,30,3,26,Sheep,47,0
299,30,3,26,Grass,47,398
300,30,4,18,Wolves,47,10
300,30,4,18,Sheep,47,4
300,30,4,18,Grass,47,378
301,30,4,18,Wolves,47,12
301,30,4,18,Sheep,47,5
301,30,4,18,Grass,47,356
302,30,4,18,Wolves,47,10
302,30,4,18,Sheep,47,1
302,30,4,18,Grass,47,380
303,30,4,18,Wolves,47,7
303,30,4,18,Sheep,47,0
303,30,4,18,Grass,47,384
304,30,4,18,Wolves,47,13
304,30,4,18,Sheep,47,0
304,30,4,18,Grass,47,392
305,30,4,18,Wolves,47,7
305,30,4,18,Sheep,47,0
305,30,4,18,Grass,47,400
306,30,4,18,Wolves,47,12
306,30,4,18,Sheep,47,2
306,30,4,18,Grass,47,383
307,30,4,18,Wolves,47,16
307,30,4,18,Sheep,47,1
307,30,4,18,Grass,47,375
308,30,4,18,Wolves,47,13
308,30,4,18,Sheep,47,0
308,30,4,18,Grass,47,390
309,30,4,18,Wolves,47,13
309,30,4,18,Sheep,47,0
309,30,4,18,Grass,47,395
310,30,4,20,Wolves,47,8
310,30,4,20,Sheep,47,2
310,30,4,20,Grass,47,383
311,30,4,20,Wolves,47,14
311,30,4,20,Sheep,47,0
311,30,4,20,Grass,47,374
312,30,4,20,Wolves,47,5
312,30,4,20,Sheep,47,5
312,30,4,20,Grass,47,359
313,30,4,20,Wolves,47,8
313,30,4,20,Sheep,47,0
313,30,4,20,Grass,47,396
314,30,4,20,Wolves,47,11
314,30,4,20,Sheep,47,0
314,30,4,20,Grass,47,400
315,30,4,20,Wolves,47,19
315,30,4,20,Sheep,47,0
315,30,4,20,Grass,47,390
316,30,4,20,Wolves,47,15
316,30,4,20,Sheep,47,0
316,30,4,20,Grass,47,391
317,30,4,20,Wolves,47,13
317,30,4,20,Sheep,47,1
317,30,4,20,Grass,47,369
318,30,4,20,Wolves,47,12
318,30,4,20,Sheep,47,2
318,30,4,20,Grass,47,356
319,30,4,20,Wolves,47,12
319,30,4,20,Sheep,47,0
319,30,4,20,Grass,47,390
320,30,4,22,Wolves,47,12
320,30,4,22,Sheep,47,0
320,30,4,22,Grass,47,392
321,30,4,22,Wolves,47,19
321,30,4,22,Sheep,47,0
321,30,4,22,Grass,47,388
322,30,4,22,Wolves,47,16
322,30,4,22,Sheep,47,0
322,30,4,22,Grass,47,395
323,30,4,22,Wolves,47,17
323,30,4,22,Sheep,47,0
323,30,4,22,Grass,47,386
324,30,4,22,Wolves,47,21
324,30,4,22,Sheep,47,2
324,30,4,22,Grass,47,374
325,30,4,22,Wolves,47,21
325,30,4,22,Sheep,47,0
325,30,4,22,Grass,47,378
326,30,4,22,Wolves,47,11
326,30,4,22,Sheep,47,1
326,30,4,22,Grass,47,379
327,30,4,22,Wolves,47,10
327,30,4,22,Sheep,47,0
327,30,4,22,Grass,47,392
328,30,4,22,Wolves,47,13
328,30,4,22,Sheep,47,0
328,30,4,22,Grass,47,397
329,30,4,22,Wolves,47,17
329,30,4,22,Sheep,47,0
329,30,4,22,Grass,47,395
330,30,4,24,Wolves,47,30
330,30,4,24,Sheep,47,0
330,30,4,24,Grass,47,388
331,30,4,24,Wolves,47,29
331,30,4,24,Sheep,47,2
331,30,4,24,Grass,47,373
332,30,4,24,Wolves,47,19
332,30,4,24,Sheep,47,0
332,30,4,24,Grass,47,397
333,30,4,24,Wolves,47,29
333,30,4,24,Sheep,47,0
333,30,4,24,Grass,47,374
334,30,4,24,Wolves,47,27
334,30,4,24,Sheep,47,0
334,30,4,24,Grass,47,394
335,30,4,24,Wolves,47,19
335,30,4,24,Sheep,47,2
335,30,4,24,Grass,47,365
336,30,4,24,Wolves,47,23
336,30,4,24,Sheep,47,0
336,30,4,24,Grass,47,381
337,30,4,24,Wolves,47,21
337,30,4,24,Sheep,47,0
337,30,4,24,Grass,47,389
338,30,4,24,Wolves,47,21
338,30,4,24,Sheep,47,0
338,30,4,24,Grass,47,393
339,30,4,24,Wolves,47,10
339,30,4,24,Sheep,47,0
339,30,4,24,Grass,47,390
340,30,4,26,Wolves,47,18
340,30,4,26,Sheep,47,0
340,30,4,26,Grass,47,393
341,30,4,26,Wolves,47,22
341,30,4,26,Sheep,47,0
341,30,4,26,Grass,47,396
342,30,4,26,Wolves,47,26
342,30,4,26,Sheep,47,1
342,30,4,26,Grass,47,380
343,30,4,26,Wolves,47,26
343,30,4,26,Sheep,47,0
343,30,4,26,Grass,47,386
344,30,4,26,Wolves,47,24
344,30,4,26,Sheep,47,0
344,30,4,26,Grass,47,384
345,30,4,26,Wolves,47,20
345,30,4,26,Sheep,47,1
345,30,4,26,Grass,47,380
346,30,4,26,Wolves,47,29
346,30,4,26,Sheep,47,0
346,30,4,26,Grass,47,396
347,30,4,26,Wolves,47,26
347,30,4,26,Sheep,47,0
347,30,4,26,Grass,47,394
348,30,4,26,Wolves,47,20
348,30,4,26,Sheep,47,0
348,30,4,26,Grass,47,389
349,30,4,26,Wolves,47,36
349,30,4,26,Sheep,47,0
349,30,4,26,Grass,47,377
350,30,5,18,Wolves,47,14
350,30,5,18,Sheep,47,2
350,30,5,18,Grass,47,353
351,30,5,18,Wolves,47,9
351,30,5,18,Sheep,47,4
351,30,5,18,Grass,47,362
352,30,5,18,Wolves,47,31
352,30,5,18,Sheep,47,2
352,30,5,18,Grass,47,367
353,30,5,18,Wolves,47,16
353,30,5,18,Sheep,47,0
353,30,5,18,Grass,47,399
354,30,5,18,Wolves,47,10
354,30,5,18,Sheep,47,0
354,30,5,18,Grass,47,383
355,30,5,18,Wolves,47,15
355,30,5,18,Sheep,47,1
355,30,5,18,Grass,47,373
356,30,5,18,Wolves,47,15
356,30,5,18,Sheep,47,2
356,30,5,18,Grass,47,362
357,30,5,18,Wolves,47,7
357,30,5,18,Sheep,47,4
357,30,5,18,Grass,47,357
358,30,5,18,Wolves,47,19
358,30,5,18,Sheep,47,1
358,30,5,18,Grass,47,352
359,30,5,18,Wolves,47,13
359,30,5,18,Sheep,47,6
359,30,5,18,Grass,47,347
360,30,5,20,Wolves,47,18
360,30,5,20,Sheep,47,4
360,30,5,20,Grass,47,370
361,30,5,20,Wolves,47,20
361,30,5,20,Sheep,47,0
361,30,5,20,Grass,47,383
362,30,5,20,Wolves,47,23
362,30,5,20,Sheep,47,0
362,30,5,20,Grass,47,387
363,30,5,20,Wolves,47,21
363,30,5,20,Sheep,47,4
363,30,5,20,Grass,47,348
364,30,5,20,Wolves,47,12
364,30,5,20,Sheep,47,2
364,30,5,20,Grass,47,348
365,30,5,20,Wolves,47,21
365,30,5,20,Sheep,47,0
365,30,5,20,Grass,47,382
366,30,5,20,Wolves,47,22
366,30,5,20,Sheep,47,0
366,30,5,20,Grass,47,361
367,30,5,20,Wolves,47,18
367,30,5,20,Sheep,47,0
367,30,5,20,Grass,47,392
368,30,5,20,Wolves,47,12
368,30,5,20,Sheep,47,0
368,30,5,20,Grass,47,382
369,30,5,20,Wolves,47,22
369,30,5,20,Sheep,47,0
369,30,5,20,Grass,47,375
370,30,5,22,Wolves,47,28
370,30,5,22,Sheep,47,0
370,30,5,22,Grass,47,389
371,30,5,22,Wolves,47,30
371,30,5,22,Sheep,47,0
371,30,5,22,Grass,47,387
372,30,5,22,Wolves,47,19
372,30,5,22,Sheep,47,2
372,30,5,22,Grass,47,357
373,30,5,22,Wolves,47,26
373,30,5,22,Sheep,47,1
373,30,5,22,Grass,47,361
374,30,5,22,Wolves,47,37
374,30,5,22,Sheep,47,1
374,30,5,22,Grass,47,365
